Datum - Jihočeský kraj;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
11.03.2021;816;592;115;73;19;15;11805;2034;13839;21;33;34;35;34;58;73;60;78;86;81;77;57;29;29;11;8;12;0;0;0;2;0;4;4;4;4;21;30;30;39;64;86;89;88;65;62;0;0;0;0;0;1;0;1;1;3;7;9;11;18;23;21;8;9;3;0;0;0;2;0;0;1;0;0;2;5;4;6;8;14;9;9;8;5;0;0;0;0;0;0;0;0;0;0;2;2;2;3;6;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;8;2;1;0
12.03.2021;1142;599;117;66;14;13;9196;2310;11506;23;54;45;53;72;63;73;74;107;124;108;85;75;61;51;40;17;17;0;0;0;2;0;4;4;5;4;22;30;33;44;67;88;80;84;68;64;0;0;0;0;0;0;0;1;1;5;7;10;12;17;24;19;7;11;3;0;0;0;0;0;0;0;1;0;4;3;5;7;8;11;4;11;7;5;0;0;0;0;0;0;0;0;0;2;0;2;2;0;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;3;1;2;0
13.03.2021;570;573;118;60;10;14;2114;1479;3593;11;16;20;33;30;41;43;41;41;58;60;47;40;29;27;21;8;3;1;0;0;1;1;4;4;4;3;14;24;30;36;61;91;82;84;70;64;0;0;0;0;0;0;0;1;1;2;8;10;10;19;26;19;7;11;4;0;0;0;0;1;0;0;0;0;0;3;2;2;8;12;12;9;7;4;0;0;0;0;0;0;0;0;0;0;1;0;0;3;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;1;5;2;0
14.03.2021;60;595;119;59;13;12;2899;99;2998;1;1;1;1;3;5;3;3;5;6;9;1;3;4;7;4;3;0;0;0;0;1;1;3;3;6;2;16;25;31;35;69;94;83;95;66;65;0;0;0;0;1;0;0;1;1;2;9;8;11;19;25;22;7;9;4;0;0;0;0;0;0;0;2;0;2;3;2;2;12;9;8;13;3;3;0;0;0;0;1;0;0;0;0;0;1;0;1;2;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;3;1;0
15.03.2021;734;642;120;76;13;12;12334;1679;14013;33;29;26;28;36;46;54;47;59;83;53;54;60;39;28;30;11;18;0;0;0;1;1;3;2;6;2;15;28;36;41;79;98;87;102;65;76;0;0;0;0;1;0;0;1;1;3;9;9;8;24;26;21;7;7;3;0;0;0;0;0;0;0;1;0;1;3;7;9;11;8;10;11;3;12;0;0;0;0;0;0;0;0;0;1;0;1;0;5;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;3;3;0
16.03.2021;1154;663;124;83;19;15;10993;2690;13683;31;57;76;75;66;57;77;70;105;139;88;99;67;57;43;27;13;7;0;3;0;0;2;2;2;5;3;15;25;38;42;80;110;92;101;65;78;0;1;0;0;1;0;0;1;1;3;9;9;8;22;29;24;6;7;3;0;3;0;0;1;0;1;0;1;2;1;5;5;9;17;15;6;7;10;0;1;0;0;0;0;0;0;0;0;0;1;1;1;6;5;1;1;2;0;0;0;0;0;0;0;0;0;0;1;2;0;1;2;0;6;0;3;0
17.03.2021;1115;665;129;80;16;12;10754;2811;13565;22;48;55;53;64;71;70;83;94;105;86;95;75;69;58;24;16;26;1;3;0;0;2;2;1;3;4;13;24;35;45;87;106;98;95;67;80;0;1;0;0;1;0;0;0;1;3;10;7;10;23;28;27;8;7;3;0;0;0;0;0;1;0;0;1;1;1;2;9;12;14;14;8;5;12;0;0;0;0;0;0;0;0;0;0;1;0;2;3;4;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;2;5;0
18.03.2021;1058;664;129;71;11;16;11143;2397;13540;27;39;62;53;47;63;64;72;96;136;91;105;63;42;42;30;12;14;0;3;0;0;2;2;1;2;3;12;24;36;46;86;99;102;101;62;83;0;1;0;0;1;0;0;0;1;2;10;6;10;23;30;28;10;4;3;0;0;0;0;0;0;0;0;0;2;2;4;5;10;10;15;11;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;3;3;3;0
19.03.2021;776;667;127;76;10;15;9254;1995;11249;23;34;46;46;46;52;49;47;75;74;59;51;48;44;39;22;8;11;2;1;0;1;1;2;2;2;4;11;26;33;47;88;100;103;101;60;85;0;1;0;0;1;0;0;0;1;2;10;6;11;22;30;27;10;3;3;0;0;0;1;0;0;1;1;2;1;5;1;6;9;11;12;11;5;10;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2;3;1;0
20.03.2021;427;616;112;40;12;17;2008;1100;3108;14;16;17;21;24;28;18;26;40;53;39;30;37;20;20;12;7;4;1;1;0;1;1;2;3;2;7;11;25;27;42;81;91;90;96;58;78;0;1;0;0;1;0;0;0;2;2;8;5;10;25;25;18;9;4;2;0;0;0;0;0;0;1;0;3;2;2;2;4;5;3;4;6;7;1;0;0;0;0;0;0;0;0;1;1;0;0;1;5;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;3;3;2;6;0
21.03.2021;78;609;116;36;11;14;3284;218;3502;1;0;0;1;1;9;3;5;2;8;6;5;5;3;9;9;6;3;2;1;0;0;1;2;1;2;9;10;25;27;46;80;91;89;96;54;75;0;1;0;0;0;0;0;0;2;2;7;5;10;27;25;20;12;3;2;0;0;0;0;0;0;0;0;3;1;2;2;4;2;5;6;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;4;1;2;3;0
22.03.2021;591;639;113;58;9;12;14087;1610;15697;31;23;37;35;39;28;38;48;42;56;58;48;30;25;28;14;3;8;0;2;0;0;1;2;2;2;11;10;27;30;53;84;93;91;100;55;76;0;1;0;0;0;0;0;0;3;2;7;6;10;27;22;16;13;3;3;0;1;0;0;0;0;1;0;3;0;4;3;9;8;6;7;6;4;6;0;0;0;0;0;0;0;0;1;0;0;1;1;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;1;2;0
23.03.2021;1075;633;113;82;14;13;12932;2538;15470;39;58;60;63;48;62;68;80;120;98;77;85;55;55;38;37;19;10;3;2;0;0;1;1;5;1;11;8;25;25;52;85;93;89;102;56;77;0;1;0;0;0;0;0;0;3;2;6;7;12;28;21;13;13;4;3;0;0;0;0;0;0;3;0;1;2;4;4;7;11;14;11;11;8;6;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;4;2;1;0
24.03.2021;819;603;110;46;12;10;13224;2277;15501;16;30;36;36;36;51;64;66;86;82;81;71;47;45;34;26;9;2;1;2;0;0;1;0;4;1;8;9;24;26;48;80;91;84;93;55;77;0;1;0;0;0;0;0;0;2;2;7;6;14;25;19;14;12;5;3;0;0;0;0;0;0;0;0;2;3;2;6;1;5;5;6;7;4;5;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;2;2;1;0
25.03.2021;757;607;110;58;10;9;11384;1924;13308;16;25;36;35;50;60;46;55;56;72;61;63;57;48;35;19;11;10;2;1;0;0;1;0;3;2;8;9;26;28;47;83;98;83;92;50;76;0;1;0;0;0;0;0;0;2;2;8;6;14;23;21;14;11;5;3;0;0;0;0;0;0;0;1;2;1;3;4;4;9;12;8;7;5;2;0;0;0;0;0;0;0;0;0;0;1;0;1;2;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;1;0;3;0
26.03.2021;600;631;108;71;11;13;9276;1675;10951;19;31;26;21;33;42;55;44;45;78;41;41;41;24;18;25;10;4;2;1;0;0;1;0;3;2;9;11;25;29;47;81;102;90;102;53;75;0;0;0;0;0;0;0;0;3;2;8;7;14;20;22;14;10;5;3;0;0;0;0;0;0;0;1;1;3;1;3;5;7;12;13;14;7;4;0;0;0;0;0;0;0;0;1;0;0;4;0;1;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;4;1;2;3;1;0
27.03.2021;237;593;105;45;12;16;2114;678;2792;6;14;15;9;8;16;14;19;29;21;10;12;13;12;17;9;3;10;0;1;0;0;1;0;1;4;9;10;25;29;40;74;89;86;102;48;74;0;0;0;0;0;0;0;0;3;2;7;7;12;20;22;13;12;4;3;0;0;0;0;0;0;0;2;1;1;1;4;4;4;4;8;6;2;8;0;0;0;0;0;0;0;0;1;0;0;0;0;4;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;5;2;0;4;0
28.03.2021;63;584;98;24;5;7;2851;143;2994;0;0;0;0;1;4;4;5;4;7;6;4;8;4;4;7;1;2;2;1;0;0;0;0;1;4;9;10;22;29;41;71;90;78;105;47;76;0;0;0;0;0;0;0;0;3;1;7;7;13;17;22;9;12;4;3;0;0;0;0;0;0;0;0;0;0;0;2;3;1;5;1;7;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;2;0;1;0
29.03.2021;440;638;103;78;15;14;13984;1548;15532;17;14;32;19;22;30;29;31;35;38;31;34;26;26;20;19;7;10;0;1;0;1;1;1;1;4;12;13;26;33;46;75;100;86;106;53;79;0;0;0;0;0;0;0;0;3;1;7;7;12;15;25;10;15;5;3;0;0;0;1;1;1;0;0;3;3;6;4;6;6;13;10;9;7;8;0;0;0;0;0;0;0;0;0;0;1;0;2;0;4;1;5;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;3;2;0;5;0
30.03.2021;836;623;104;56;9;8;12962;2141;15103;21;33;35;47;42;60;63;60;67;99;77;60;46;51;35;23;8;8;1;1;0;2;0;1;1;3;11;11;27;35;46;68;100;82;106;54;75;0;0;0;0;0;0;0;0;3;0;7;7;13;15;26;9;16;6;2;0;0;0;1;0;0;0;1;0;0;3;3;7;4;8;6;13;6;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;3;0;1;0
31.03.2021;581;613;101;71;12;12;12947;1655;14602;15;17;13;21;31;45;46;30;48;54;44;49;37;42;41;26;10;11;1;1;0;0;0;1;3;2;7;9;26;35;48;65;99;78;107;54;78;0;0;0;0;0;0;0;0;3;0;6;7;13;16;23;9;17;5;2;0;0;0;0;0;0;2;1;1;3;4;7;7;7;9;8;12;3;7;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;1;2;2;1;0
01.04.2021;521;571;88;56;7;8;15207;1580;16787;19;18;25;19;24;40;39;35;54;54;37;41;33;27;25;20;6;4;1;3;0;0;0;2;3;2;7;8;23;31;42;63;93;78;108;45;63;0;0;0;0;0;0;0;0;2;0;4;6;10;17;24;10;11;4;0;0;2;0;0;0;1;1;0;1;2;2;2;5;7;9;9;12;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;1;0
02.04.2021;309;532;87;47;9;4;1820;757;2577;10;7;17;11;24;24;17;27;22;29;23;27;17;18;17;13;2;3;1;3;0;0;1;2;3;2;6;10;23;25;37;65;88;74;94;43;56;0;1;0;0;0;0;0;0;2;1;3;5;8;16;24;9;14;4;0;0;0;0;0;1;0;0;0;1;2;4;2;0;7;6;8;7;3;6;0;1;0;0;0;0;0;0;0;1;0;0;1;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0
03.04.2021;68;548;100;60;19;11;1317;252;1569;3;2;3;6;4;5;4;2;6;6;1;7;3;6;4;2;1;3;0;2;0;0;1;1;3;5;5;11;23;19;37;67;88;80;104;44;58;0;1;0;0;0;0;0;0;2;1;7;4;11;18;26;10;15;5;0;0;0;0;0;0;0;0;4;0;2;4;2;4;6;5;11;15;2;5;0;0;0;0;0;0;0;0;0;0;4;0;3;3;3;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;1;0
04.04.2021;117;546;93;29;7;10;1904;372;2276;1;6;6;5;4;7;11;10;8;10;8;7;8;5;6;6;5;4;0;2;0;0;1;1;4;7;5;10;22;20;37;68;84;82;100;43;60;0;2;0;0;0;0;1;0;1;1;9;5;10;15;25;10;11;3;0;0;0;0;0;0;0;2;3;0;0;1;2;2;3;2;5;3;3;3;0;1;0;0;0;0;1;0;0;0;2;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;2;2;0
05.04.2021;115;550;94;31;11;13;3289;324;3613;2;4;6;5;4;4;8;8;11;10;8;13;4;6;5;5;6;6;0;2;0;0;0;1;4;7;5;10;23;21;35;68;87;82;102;42;61;0;2;0;0;0;0;1;0;0;0;10;6;8;14;27;9;13;3;1;0;0;0;0;0;0;0;0;1;1;1;1;3;3;6;5;4;2;4;0;0;0;0;0;0;0;0;0;0;1;1;0;1;4;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;3;2;0
06.04.2021;475;590;87;63;7;9;22163;1588;23751;19;16;30;22;26;25;32;33;36;45;32;39;28;28;17;20;12;12;3;2;0;0;1;2;3;8;5;13;24;21;43;72;90;87;105;48;66;0;2;0;0;0;0;1;0;0;0;9;6;8;14;23;12;10;1;1;0;0;0;0;1;1;0;1;0;3;1;1;8;7;9;6;7;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;5;0
07.04.2021;670;572;92;45;14;11;14999;1712;16711;24;31;44;24;38;47;43;50;65;62;51;54;42;45;20;14;8;7;1;1;0;0;2;2;3;6;5;12;26;22;43;67;90;86;104;44;59;0;1;0;0;0;0;1;0;0;0;8;6;8;11;26;17;11;2;1;0;0;0;0;1;0;0;0;1;0;2;3;4;5;6;8;8;2;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;6;1;1;0
08.04.2021;483;539;93;41;9;8;13112;1318;14430;6;16;22;17;30;34;33;34;43;58;41;35;33;27;24;11;8;10;1;1;0;0;2;2;3;8;5;14;25;20;35;57;89;87;91;45;55;0;1;0;0;0;0;1;1;1;0;9;6;6;11;25;19;10;2;1;0;0;0;0;0;0;0;3;0;2;2;1;1;1;11;8;5;4;3;0;0;0;0;0;0;0;1;1;0;1;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;2;2;0
09.04.2021;398;516;84;33;9;10;10377;1441;11818;19;22;20;20;28;29;31;22;31;40;25;33;29;12;19;12;3;2;1;2;0;0;0;2;4;9;5;13;25;17;34;54;85;89;82;44;51;0;1;0;0;0;0;1;1;0;0;7;4;5;11;19;21;10;2;2;0;1;0;0;0;1;1;1;2;0;1;0;3;2;4;7;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;2;2;1;2;0
10.04.2021;136;454;83;26;8;7;1917;563;2480;6;7;1;3;8;5;10;14;12;6;18;13;14;2;8;3;2;3;1;2;0;0;0;3;4;6;4;6;21;14;30;47;75;84;75;37;46;0;0;0;0;0;0;1;1;1;0;6;3;4;11;20;22;10;2;2;0;0;0;0;0;1;0;0;0;0;0;1;3;2;6;5;3;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;1;0
11.04.2021;32;439;77;25;9;5;3672;126;3798;0;0;0;0;1;3;3;1;4;1;2;5;0;4;1;2;1;3;1;1;0;0;1;2;3;8;4;5;22;13;28;48;72;81;71;35;45;0;0;0;0;0;0;0;1;1;0;6;3;4;12;20;20;7;1;2;0;0;0;0;1;0;0;3;1;0;1;1;2;5;2;4;3;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0
12.04.2021;209;454;80;32;11;8;14914;1398;16312;7;12;14;10;7;12;8;13;16;18;19;15;17;13;14;7;4;2;1;1;1;0;0;2;3;8;4;5;21;15;35;48;70;85;74;38;44;0;0;0;0;0;0;0;1;2;0;6;4;6;13;18;17;10;1;2;0;0;1;0;0;0;0;0;0;1;1;2;7;2;2;7;3;5;1;0;0;0;0;0;0;0;0;1;0;0;1;2;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;1;0;0
13.04.2021;498;440;83;38;13;8;15182;2067;17249;22;28;30;30;21;30;29;44;39;53;40;37;25;28;21;8;6;3;4;1;1;1;0;2;4;10;5;3;18;17;32;48;68;81;69;38;42;0;0;0;0;0;0;0;1;2;0;8;4;5;13;18;16;10;3;3;0;0;0;1;0;1;2;3;1;1;3;4;1;4;4;4;5;2;2;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;4;0
14.04.2021;287;411;80;27;7;6;14299;1179;15478;8;9;17;20;17;20;17;22;26;21;27;25;20;17;12;6;1;2;0;1;1;1;0;2;3;8;4;2;19;16;31;43;64;83;61;36;36;0;0;0;0;0;0;0;1;1;0;7;3;4;13;18;15;12;4;2;0;0;1;0;0;0;0;0;0;0;3;1;4;2;5;6;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;3;0
15.04.2021;340;392;75;27;6;3;13570;1119;14689;10;15;18;16;21;27;19;21;34;31;28;30;21;12;15;9;4;7;2;0;2;1;0;3;3;6;5;2;19;16;29;43;60;80;56;33;34;0;0;0;0;0;0;0;1;1;0;4;3;4;13;15;14;13;5;2;0;0;1;0;0;1;1;0;1;0;1;2;0;2;3;6;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0
16.04.2021;244;373;72;28;5;9;9140;1080;10220;8;15;6;10;11;16;21;21;18;19;29;9;21;17;11;7;2;2;1;0;2;0;0;3;3;6;5;3;16;17;28;37;57;76;57;29;34;0;0;0;0;0;0;0;1;0;0;3;3;5;13;15;12;13;5;2;0;0;0;0;0;1;0;1;1;1;0;2;2;2;2;4;8;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;3;0;3;0
17.04.2021;81;323;75;20;8;10;1313;414;1727;3;3;3;3;4;7;6;4;12;11;2;7;6;3;5;2;0;0;0;0;2;0;0;1;3;6;4;4;12;14;20;35;51;72;45;29;25;0;0;0;0;0;0;0;1;0;1;3;3;5;12;16;11;15;5;3;0;0;0;0;0;0;0;1;0;1;0;2;1;3;5;4;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;4;2;1;0
18.04.2021;30;314;71;20;4;8;3737;168;3905;0;0;1;1;1;3;1;3;2;2;3;4;0;1;4;3;1;0;0;0;1;0;0;1;1;4;5;7;12;14;18;37;50;73;37;28;26;0;0;0;0;0;0;0;1;0;1;3;3;4;12;15;11;13;5;3;0;0;0;0;0;0;0;0;1;3;1;0;0;4;3;5;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;0;3;0
19.04.2021;273;314;64;20;5;6;16143;1228;17371;6;17;16;17;11;20;18;24;26;27;20;26;12;14;8;2;4;4;1;0;1;0;0;1;1;4;6;7;13;15;17;40;53;67;37;29;23;0;0;0;0;0;0;0;1;0;1;3;2;5;12;14;8;10;6;2;0;0;0;0;0;0;1;0;1;0;2;2;1;4;3;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;0
20.04.2021;330;296;65;26;8;7;15120;1328;16448;13;18;19;9;26;12;20;18;35;38;21;31;27;23;11;3;4;2;0;0;0;0;0;3;2;4;4;8;12;17;17;41;48;55;34;27;24;0;0;0;0;0;0;0;1;0;1;3;2;7;11;15;8;10;6;1;0;0;0;0;0;2;1;0;0;1;0;4;3;6;3;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;1;0
21.04.2021;299;272;64;19;6;5;13529;1180;14709;6;16;20;10;18;13;20;23;28;32;23;33;16;20;12;7;2;0;0;0;0;0;0;3;2;3;4;8;7;14;17;38;45;53;33;24;21;0;0;0;0;0;0;0;1;0;1;3;2;7;9;15;10;9;6;1;0;0;0;0;0;0;0;0;1;0;0;0;3;2;2;6;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;2;0
