Datum - Královéhradecký kraj;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
23.11.2021;1077;265;43;24;8;5;1269;3926;5195;27;117;187;101;47;62;66;82;98;91;49;45;28;33;23;9;5;7;0;1;1;0;0;1;0;5;4;7;10;12;9;18;24;24;44;39;66;0;0;0;0;0;0;0;2;2;1;4;4;0;4;5;5;5;5;6;0;0;0;0;0;0;0;0;0;1;2;3;0;1;1;3;3;5;5;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0
24.11.2021;652;277;43;37;6;3;1880;4201;6081;15;68;95;54;32;33;39;64;53;46;37;30;20;15;22;10;8;11;0;2;1;0;1;1;1;6;4;6;8;12;10;18;22;23;46;44;72;0;0;0;0;0;0;1;3;2;2;2;3;1;4;6;3;5;5;6;0;1;0;0;1;0;1;1;0;0;1;0;2;0;1;2;7;6;14;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
25.11.2021;1156;280;49;20;9;2;1489;4014;5503;25;95;169;114;55;84;68;96;107;86;63;46;45;36;28;19;8;11;1;2;1;0;1;1;1;7;4;6;9;13;10;19;24;25;44;40;73;0;0;0;0;0;0;1;4;2;2;3;2;2;4;6;6;6;4;7;0;0;0;0;1;0;0;1;0;0;1;1;1;1;2;4;4;1;3;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
26.11.2021;766;278;43;29;3;1;1410;4235;5645;23;75;95;69;32;38;50;58;87;64;44;33;22;26;19;17;5;7;2;1;0;0;3;1;1;6;4;4;10;10;9;19;18;29;46;38;79;0;0;0;0;0;0;1;3;2;1;2;2;3;3;6;6;4;4;6;0;0;0;0;2;1;0;0;0;0;1;1;1;1;0;7;6;2;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
27.11.2021;696;288;46;29;4;1;382;3289;3671;19;78;98;57;34;36;45;48;57;66;27;30;25;27;18;14;7;10;0;1;0;0;3;2;1;6;5;4;9;11;11;18;23;31;48;34;81;0;0;0;0;0;0;1;3;2;1;2;3;4;3;6;7;4;3;7;0;0;0;0;0;1;0;2;1;0;1;1;2;3;6;3;5;1;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
28.11.2021;461;295;51;15;7;3;401;2475;2876;24;48;70;51;12;24;21;28;52;37;20;19;12;15;17;7;3;1;0;2;0;0;2;2;1;6;5;6;7;11;12;17;22;33;51;35;83;0;0;0;0;0;0;1;3;3;1;2;3;4;3;7;7;7;3;7;0;1;0;0;0;0;0;0;1;2;0;1;1;0;0;2;3;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0
29.11.2021;745;317;54;28;6;6;2476;3044;5520;15;89;119;49;31;29;33;63;84;74;47;28;16;18;20;13;4;12;1;2;1;0;2;2;1;6;6;9;7;12;13;18;23;40;53;35;87;0;0;0;0;0;0;1;3;2;1;2;2;4;3;7;9;9;4;7;0;0;1;0;0;0;0;0;1;3;0;1;1;2;3;7;3;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;0
30.11.2021;1215;300;55;25;4;2;1169;5565;6734;42;126;226;94;45;63;69;76;119;104;70;52;36;35;30;16;3;6;3;2;0;0;4;2;2;7;5;12;7;12;14;18;25;38;47;32;73;0;0;0;0;1;0;1;3;2;2;2;2;4;4;7;8;8;5;6;0;0;0;0;2;0;1;1;0;4;2;1;1;2;4;1;2;0;4;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
01.12.2021;935;305;50;32;3;5;1616;4441;6057;24;74;136;82;30;60;66;89;81;72;49;43;34;30;22;19;10;11;3;2;0;0;4;2;2;7;4;12;8;14;11;15;27;43;48;35;71;0;0;0;0;1;0;1;2;2;2;1;1;4;3;6;8;7;5;7;0;0;0;0;0;0;0;0;0;0;2;2;0;0;4;9;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0
02.12.2021;829;306;43;27;0;5;1402;4899;6301;14;78;103;66;33;48;59;63;93;68;39;38;46;30;20;19;5;6;1;2;1;0;2;3;2;6;4;11;8;14;12;15;29;42;49;36;70;0;0;0;0;1;0;1;2;2;2;1;1;4;2;5;6;7;3;6;0;0;1;0;0;1;0;0;0;0;1;0;2;2;6;4;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0
03.12.2021;765;308;38;28;3;5;1038;4385;5423;19;63;121;55;28;39;39;69;67;72;44;44;25;31;16;17;8;7;1;1;1;0;2;3;1;6;3;10;8;14;13;15;31;43;49;36;72;0;0;0;0;1;0;0;2;2;1;1;1;4;3;5;6;6;2;4;0;0;0;0;0;0;0;0;0;0;1;3;2;1;4;2;5;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0
04.12.2021;667;275;37;16;3;1;295;3581;3876;29;56;132;51;27;26;29;62;61;62;35;26;16;22;13;11;4;4;1;1;1;0;2;3;2;8;3;8;7;13;12;15;25;38;43;35;59;0;0;0;0;1;0;0;3;2;1;1;1;4;3;4;5;6;3;3;0;0;0;0;0;0;1;2;0;1;0;3;0;2;0;0;2;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
05.12.2021;409;289;42;24;6;3;342;2339;2681;11;43;68;32;18;19;23;39;46;42;22;15;10;6;7;2;1;5;0;1;1;0;2;4;3;6;3;7;9;13;12;16;28;42;45;35;62;0;0;0;0;1;0;0;2;2;1;1;2;4;3;4;6;9;3;4;0;0;0;0;0;1;1;0;0;0;2;0;0;1;3;5;3;3;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0
06.12.2021;748;305;48;25;8;3;2274;3563;5837;23;87;130;68;15;43;30;46;60;69;41;34;26;25;19;14;10;8;0;2;1;0;2;4;3;6;3;8;9;13;14;17;33;45;46;36;63;0;0;0;0;0;0;0;2;2;1;1;3;4;2;6;8;10;3;6;0;1;0;0;0;0;1;0;0;1;0;0;3;3;5;3;4;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
07.12.2021;1005;305;48;30;6;7;970;4705;5675;28;144;141;68;37;45;65;72;91;77;42;41;45;45;29;15;10;8;2;1;1;0;1;3;3;6;3;7;8;10;14;16;30;43;46;43;70;0;0;0;0;0;0;0;1;2;1;1;3;3;2;7;8;9;5;6;0;0;0;0;0;0;1;2;0;1;0;1;0;0;0;2;4;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;3;0
08.12.2021;778;282;48;21;5;3;1444;3949;5393;28;78;108;51;34;33;60;64;80;62;45;34;31;24;19;14;11;2;0;1;1;0;0;1;4;6;4;6;8;8;11;15;30;42;41;42;62;0;0;0;0;0;0;0;1;2;2;1;3;2;1;7;8;10;5;6;0;0;0;0;0;0;1;0;1;2;1;0;0;1;5;4;2;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0
09.12.2021;747;289;54;33;10;3;1262;4331;5593;21;80;108;53;15;32;59;77;61;72;51;37;23;26;18;8;2;4;0;0;2;0;0;1;5;6;5;7;8;9;14;16;31;47;42;41;55;0;0;0;0;0;0;1;2;2;1;1;3;4;2;7;10;10;5;6;0;0;1;0;0;0;1;1;1;1;1;2;5;1;5;7;3;3;1;0;0;0;0;0;0;1;1;0;0;0;0;2;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0
10.12.2021;621;279;54;11;6;7;959;4387;5346;25;52;90;41;20;24;32;52;73;74;40;30;18;18;12;13;5;2;0;1;1;0;0;1;4;6;5;7;8;11;16;17;30;44;41;37;50;0;0;0;0;0;0;1;2;2;2;2;2;6;2;7;10;9;4;5;0;1;0;0;0;0;0;0;0;0;0;2;2;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;0
11.12.2021;503;252;53;16;4;1;325;3378;3703;11;54;105;40;13;23;35;28;53;44;24;20;17;10;15;8;2;1;0;1;1;0;0;2;5;5;5;6;8;9;16;15;29;42;32;33;43;0;0;0;0;0;0;1;2;1;2;2;1;6;2;7;12;9;4;4;0;0;0;0;0;1;1;1;0;0;2;0;0;2;1;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
12.12.2021;358;260;56;12;6;5;280;2264;2544;13;41;58;21;11;11;12;33;40;35;16;19;16;10;13;4;3;1;1;1;2;0;0;2;5;5;5;5;10;10;17;15;31;44;32;33;43;0;0;0;0;0;0;1;2;1;2;4;1;5;2;11;11;9;3;4;0;0;1;0;0;0;0;0;0;0;2;1;1;0;2;2;1;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0
13.12.2021;620;280;56;29;6;4;2204;3194;5398;18;79;88;29;21;30;39;46;62;48;42;35;16;23;19;9;6;8;2;1;4;0;0;3;5;8;5;6;9;10;20;16;33;49;34;34;43;0;0;0;0;0;0;1;1;1;1;5;1;5;2;11;11;10;4;3;0;0;2;0;0;1;0;3;0;1;2;0;3;1;3;6;2;3;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0
14.12.2021;896;262;53;17;8;4;858;5138;5996;20;110;163;66;33;35;57;69;79;72;41;54;25;28;27;5;2;7;3;1;2;0;0;3;4;5;7;6;9;12;18;12;28;45;32;34;44;0;0;0;0;0;0;1;0;2;1;5;1;5;1;10;11;9;5;2;0;0;0;0;0;0;1;0;2;0;0;2;0;2;1;3;1;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0
15.12.2021;626;254;50;23;6;7;1150;3887;5037;16;86;100;50;25;25;35;44;56;54;26;29;17;17;24;9;3;6;4;2;1;0;0;3;5;5;5;6;9;9;17;12;26;45;31;32;46;0;0;0;0;0;0;1;0;1;1;5;1;4;2;9;11;7;5;3;0;1;0;0;0;0;1;0;0;1;0;0;1;1;2;6;4;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;0
16.12.2021;547;240;42;18;2;3;1129;3892;5021;23;44;74;33;20;35;37;41;66;48;36;25;10;17;17;8;6;5;2;1;1;0;0;3;5;6;7;4;7;8;16;12;25;43;30;30;42;0;0;0;0;0;0;1;0;1;1;5;2;3;2;8;9;4;4;2;0;0;0;0;0;0;0;1;2;1;0;0;2;0;3;4;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
17.12.2021;463;236;45;18;6;3;906;3928;4834;21;51;64;31;22;26;19;44;45;41;21;18;22;17;7;7;2;5;0;1;1;0;1;1;6;6;6;4;7;8;14;13;27;42;28;29;42;0;0;0;0;1;0;2;0;1;1;5;2;1;3;8;11;4;4;2;0;0;0;0;1;0;1;1;0;0;0;1;0;2;3;3;1;1;4;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
18.12.2021;351;213;41;6;0;4;393;2585;2978;15;52;64;16;4;25;16;34;30;22;23;13;7;10;13;2;3;0;2;1;0;0;1;1;4;4;5;4;8;7;12;10;28;40;24;27;37;0;0;0;0;1;0;2;0;1;1;5;2;1;2;8;10;3;3;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0
19.12.2021;270;224;38;19;2;3;271;1911;2182;8;39;38;13;7;16;11;29;29;18;14;8;9;10;5;4;5;6;1;0;0;0;2;1;4;4;6;5;9;8;12;9;33;43;23;28;37;0;0;0;0;1;0;1;0;1;1;5;2;2;2;8;10;1;2;2;0;0;0;0;1;0;0;0;1;1;1;1;1;0;5;3;1;2;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0
20.12.2021;461;243;40;27;4;2;1787;3120;4907;17;42;53;27;19;29;25;39;58;43;20;23;18;19;12;5;4;8;0;0;0;0;2;1;4;5;6;6;11;8;12;13;33;44;25;32;41;0;0;0;0;1;0;1;1;1;1;4;2;2;3;8;10;2;3;1;0;0;0;0;0;0;0;1;0;2;3;0;0;4;0;4;4;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
21.12.2021;649;232;34;21;3;1;714;3762;4476;18;79;94;56;18;24;42;54;65;57;31;24;11;30;21;6;6;8;5;0;0;0;0;1;2;2;6;8;10;5;10;14;32;43;23;31;45;0;0;0;0;0;0;1;1;1;1;3;2;1;3;8;8;2;2;1;0;0;0;0;0;0;0;0;1;3;0;0;0;3;2;3;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
22.12.2021;368;220;37;13;5;4;976;4058;5034;7;40;51;15;7;23;29;25;42;35;24;18;8;12;12;5;7;7;1;0;0;0;0;1;2;2;4;8;11;6;10;13;31;42;23;29;38;0;0;0;0;0;0;1;1;1;1;3;1;1;3;9;8;3;3;2;0;0;0;0;0;0;0;0;0;1;2;1;1;1;0;2;2;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0
23.12.2021;385;201;35;8;1;2;710;4433;5143;16;36;44;22;13;24;22;44;42;43;24;18;10;7;10;4;4;2;0;1;0;0;0;1;1;2;4;8;12;6;11;11;26;37;22;27;32;0;0;0;0;0;0;0;1;1;1;3;1;1;3;9;7;3;3;2;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
24.12.2021;176;160;30;7;2;2;274;1673;1947;11;20;16;11;8;10;11;17;16;21;7;12;5;4;1;0;2;4;0;1;0;0;2;1;1;2;2;6;10;5;8;10;23;29;13;22;25;0;0;0;0;1;0;0;1;1;1;2;1;1;2;9;5;2;3;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;1;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
25.12.2021;34;152;29;7;0;;194;239;433;0;4;2;1;3;1;2;2;6;4;3;1;2;1;1;1;0;0;0;1;0;0;2;1;0;3;2;6;9;4;8;10;23;29;12;19;23;0;0;0;0;1;0;0;1;1;1;2;0;1;2;9;5;2;3;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.12.2021;159;164;34;16;5;4;342;975;1317;10;18;17;5;5;6;8;20;15;9;20;6;7;4;4;0;4;0;1;1;0;0;2;1;1;3;2;6;10;5;7;10;24;34;13;22;23;0;0;0;0;1;0;0;1;1;2;3;1;1;2;10;6;2;3;1;0;0;0;0;0;0;1;0;0;1;1;2;0;0;1;5;1;3;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0
27.12.2021;463;173;32;19;4;;1111;2941;4052;9;37;48;26;13;27;40;37;52;51;30;23;21;13;12;9;8;6;1;1;0;0;2;1;2;3;3;6;10;4;8;10;24;34;15;23;27;0;0;0;0;0;0;0;1;1;2;3;0;2;2;9;5;2;4;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;2;2;2;4;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.12.2021;490;169;28;20;3;3;651;2832;3483;17;51;42;18;17;39;37;44;50;49;33;30;16;19;11;7;7;2;1;0;0;0;2;2;2;2;3;3;7;4;5;14;21;33;18;27;26;0;0;0;0;0;0;0;0;1;0;1;0;3;2;8;4;3;4;2;0;0;0;0;0;1;0;0;0;0;0;0;1;4;1;2;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
29.12.2021;326;152;28;9;3;1;792;2309;3101;9;21;26;18;20;18;31;38;27;30;19;21;14;8;8;12;2;3;1;0;0;0;1;1;2;1;3;2;4;4;5;11;20;27;18;28;25;0;0;0;0;0;0;0;0;1;0;1;0;2;2;7;4;5;4;2;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
30.12.2021;344;150;27;17;3;3;685;2360;3045;15;23;34;15;21;24;23;30;35;32;19;14;13;17;11;5;7;5;1;1;1;0;1;0;2;1;5;3;3;4;5;9;18;28;21;25;23;0;0;0;0;0;0;0;0;1;0;1;0;1;2;8;4;5;4;1;0;1;1;0;0;0;0;0;2;1;0;0;1;2;1;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
31.12.2021;275;142;25;8;0;2;396;1760;2156;12;24;15;8;10;15;22;27;40;31;25;13;3;10;11;3;2;3;1;1;1;0;1;0;3;0;5;2;3;3;5;9;19;22;20;25;23;0;0;0;0;0;0;0;0;1;0;1;0;1;2;7;4;5;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
01.01.2022;52;134;26;10;5;1;199;368;567;4;5;1;2;2;1;8;2;6;3;3;3;1;7;1;0;3;0;0;2;0;0;0;0;2;0;5;2;2;3;5;7;22;21;18;26;19;0;0;0;0;0;0;0;0;1;0;1;0;2;1;8;3;4;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
02.01.2022;182;142;24;11;0;4;394;1280;1674;6;7;12;12;12;15;13;24;18;14;16;15;7;2;5;3;0;1;0;2;0;1;0;0;2;1;5;2;2;3;5;8;25;23;18;25;20;0;0;0;0;0;0;0;0;1;0;1;0;2;1;8;3;4;4;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;3;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0
03.01.2022;442;155;24;18;1;;2207;2472;4679;8;23;37;32;29;22;26;37;45;43;40;35;24;16;12;9;2;2;0;2;0;1;0;0;2;1;5;4;3;4;5;9;26;24;20;25;24;0;0;0;0;0;0;0;0;1;0;2;0;2;1;7;3;4;4;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;2;2;2;3;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2022;507;155;30;17;8;1;971;2780;3751;8;25;38;35;33;39;46;49;42;46;38;35;24;18;14;10;4;3;0;2;0;1;0;0;2;2;7;3;3;6;5;9;25;26;19;22;23;0;0;0;0;0;0;0;0;2;0;1;2;2;2;8;4;4;5;0;0;0;0;0;0;0;0;1;3;0;0;3;0;1;2;4;3;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
